index,locate,name,rating,classfications,address,hour,url
323,광명동굴,브로버거,4.1,햄버거 전문점,경기도 광명시 일직로 22 효성해링턴타워 1층 호 브로버거, 11:00~ 11:00,"https://www.google.com/maps/place/%EB%B8%8C%EB%A1%9C%EB%B2%84%EA%B1%B0/@37.4141091,126.8749297,15z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z6rK96riw64-EIOq0keuqheyLnCDtlZnsmKjrj5kg6rCA7ZWZ66GcODXrsojquLggMTQyIOq0keuqheuPmeq1tA!3s0x357b63e221180341:0x2deb8fd0ea5359a!4m2!1d126.8664843!2d37.4264944!3m5!1s0x357b613175b72f27:0x6316910edeebe2d2!8m2!3d37.4222618!4d126.884006!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEUaGFtYnVyZ2VyX3Jlc3RhdXJhbnQ"
324,광명동굴,마르,4.2,음식점,"경기도 시흥시 물왕, 금화로202번길 저수지 KR 166(산현동 레스토랑 마르", 11:00~ 10:00,"https://www.google.com/maps/place/%EB%A7%88%EB%A5%B4/@37.3775968,126.8238379,15z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z6rK96riw64-EIOq0keuqheyLnCDtlZnsmKjrj5kg6rCA7ZWZ66GcODXrsojquLggMTQyIOq0keuqheuPmeq1tA!3s0x357b63e221180341:0x2deb8fd0ea5359a!4m2!1d126.8664843!2d37.4264944!3m5!1s0x357b65a5a0f1d94b:0x30c39dfd9afd9ca6!8m2!3d37.3775968!4d126.8325926!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSSmRXSnhaM2xSUlJBQg"
325,송도구름산책로,디에이블 송도점,4.2,서양음식전문점,부산광역시 서구 충무대로34번길 47, 11:30~ 10:00,"https://www.google.com/maps/place/%EB%94%94%EC%97%90%EC%9D%B4%EB%B8%94+%EC%86%A1%EB%8F%84%EC%A0%90/@35.0754809,129.0143364,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z67aA7IKw6rSR7Jet7IucIOyEnOq1rCDslZTrgqjrj5kgMTI5LTQg7Iah64-E6rWs66aE7IKw7LGF66Gc!3s0x3568e85a76414681:0xbc8ebda63dca33a0!4m2!1d129.0230912!2d35.0754813!5m1!4e3!6e5!3m5!1s0x3568e9b3de8bb9bd:0x9dc13aa857d3b640!8m2!3d35.0766737!4d129.0172081!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESd2VzdGVybl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5EZGxveVlUaG5SUkFC"
326,송도구름산책로,바닷속 조개왕국,4.4,음식점,부산광역시 서구 송도해변로 157, 3:00~ 12:00,"https://www.google.com/maps/place/%EB%B0%94%EB%8B%B7%EC%86%8D+%EC%A1%B0%EA%B0%9C%EC%99%95%EA%B5%AD/@35.0754023,129.0183244,16.46z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z67aA7IKw6rSR7Jet7IucIOyEnOq1rCDslZTrgqjrj5kgMTI5LTQg7Iah64-E6rWs66aE7IKw7LGF66Gc!3s0x3568e85a76414681:0xbc8ebda63dca33a0!4m2!1d129.0230912!2d35.0754813!3m5!1s0x3568e850bdd15a35:0x31e2117f7051c647!8m2!3d35.0762436!4d129.0230133!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
327,송도구름산책로,김씨화덕송도점,4.7,음식점,부산광역시 서구 암남동 171-18, 11:00~ 10:00,"https://www.google.com/maps/place/%EA%B9%80%EC%94%A8%ED%99%94%EB%8D%95%EC%86%A1%EB%8F%84%EC%A0%90/@35.077449,129.0197595,17.17z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z67aA7IKw6rSR7Jet7IucIOyEnOq1rCDslZTrgqjrj5kgMTI5LTQg7Iah64-E6rWs66aE7IKw7LGF66Gc!3s0x3568e85a76414681:0xbc8ebda63dca33a0!4m2!1d129.0230912!2d35.0754813!5m1!4e3!6e5!3m5!1s0x3568e851073f0bd3:0x1334450968bb712d!8m2!3d35.0785978!4d129.0216567!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
328,송도구름산책로,이화원,4.6,중국 음식점,부산광역시 서구 암남동 577-2, 11:00~ 8:00,"https://www.google.com/maps/place/%EC%9D%B4%ED%99%94%EC%9B%90/@35.0756301,129.0136505,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z67aA7IKw6rSR7Jet7IucIOyEnOq1rCDslZTrgqjrj5kgMTI5LTQg7Iah64-E6rWs66aE7IKw7LGF66Gc!3s0x3568e85a76414681:0xbc8ebda63dca33a0!4m2!1d129.0230912!2d35.0754813!5m1!4e3!6e5!3m5!1s0x3568e843884eeb5d:0xa3761826f84141e6!8m2!3d35.0734755!4d129.0156052!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50"
329,송도구름산책로,송도코다리,4.4,음식점,부산광역시 서구 송도해변로 93, 8:00~ 10:00,"https://www.google.com/maps/place/%EC%86%A1%EB%8F%84%EC%BD%94%EB%8B%A4%EB%A6%AC/@35.0765587,129.0166075,18.33z/data=!4m18!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z67aA7IKw6rSR7Jet7IucIOyEnOq1rCDslZTrgqjrj5kgMTI5LTQg7Iah64-E6rWs66aE7IKw7LGF66Gc!3s0x3568e85a76414681:0xbc8ebda63dca33a0!4m2!1d129.0230912!2d35.0754813!5m1!4e3!6e5!3m4!1s0x0:0x6db620b5ffec417b!8m2!3d35.076943!4d129.0174541"
330,서귀포매일올레시장,칸스 Cans,4.2,타코 레스토랑,제주특별자치도 서귀포시 중앙동 277-10, 11:30~ 9:00,"https://www.google.com/maps/place/%EC%B9%B8%EC%8A%A4+Cans/@33.2494572,126.5622644,17.58z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDspJHslZnroZw2MuuyiOq4uCAxOCDshJzqt4Dtj6zrp6TsnbzsmKzroIjsi5zsnqU!3s0x350c539daf0b3b41:0x29d14c5283c9656c!4m2!1d126.5639375!2d33.2494375!5m1!4e3!6e5!3m5!1s0x350c53862ab21f29:0x529afda505f30633!8m2!3d33.2498112!4d126.5628296!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEPdGFjb19yZXN0YXVyYW50"
331,서귀포매일올레시장,김가네흑돼지,4.6,한식 고기구이 레스토랑,제주특별자치도 서귀포시 서귀동 271-42, 3:00~11:00,"https://www.google.com/maps/place/%EA%B9%80%EA%B0%80%EB%84%A4%ED%9D%91%EB%8F%BC%EC%A7%80/@33.2494374,126.5617381,17z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDspJHslZnroZw2MuuyiOq4uCAxOCDshJzqt4Dtj6zrp6TsnbzsmKzroIjsi5zsnqU!3s0x350c539daf0b3b41:0x29d14c5283c9656c!4m2!1d126.5639375!2d33.2494375!5m1!4e3!6e5!3m5!1s0x350c539da5c6322b:0x54fefe34749521cb!8m2!3d33.2500226!4d126.5642904!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEaa29yZWFuX2JhcmJlY3VlX3Jlc3RhdXJhbnQ"
332,서귀포매일올레시장,뽈살집,4.6,한식 고기구이 레스토랑,"제주특별자치도 서귀포시 특별자치도, 중앙동 중정로91번길 37 KR", 4:00~ 1:00,"https://www.google.com/maps/place/%EB%BD%88%EC%82%B4%EC%A7%91/@33.2494374,126.5617381,17z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDspJHslZnroZw2MuuyiOq4uCAxOCDshJzqt4Dtj6zrp6TsnbzsmKzroIjsi5zsnqU!3s0x350c539daf0b3b41:0x29d14c5283c9656c!4m2!1d126.5639375!2d33.2494375!5m1!4e3!6e5!3m5!1s0x350c539c55c10f71:0x3295985b068bb521!8m2!3d33.2506684!4d126.5632005!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEaa29yZWFuX2JhcmJlY3VlX3Jlc3RhdXJhbnQ"
333,서귀포매일올레시장,세계의가정식,4.7,음식점,제주특별자치도 서귀포시 서귀동 298-5 천지로 제주특별자치도, 11:00~ 9:30,"https://www.google.com/maps/place/%EC%84%B8%EA%B3%84%EC%9D%98%EA%B0%80%EC%A0%95%EC%8B%9D/@33.2487182,126.5592422,16.42z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDspJHslZnroZw2MuuyiOq4uCAxOCDshJzqt4Dtj6zrp6TsnbzsmKzroIjsi5zsnqU!3s0x350c539daf0b3b41:0x29d14c5283c9656c!4m2!1d126.5639375!2d33.2494375!5m1!4e3!6e5!3m5!1s0x350c539b855ca045:0x84b30e8f6993f360!8m2!3d33.2512123!4d126.5601773!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudA"
334,서귀포매일올레시장,웅담식당,4.1,한식 고기구이 레스토랑,제주특별자치도 서귀포시 천지동 중앙로59번길 5, 12:00~11:00,"https://www.google.com/maps/place/%EC%9B%85%EB%8B%B4%EC%8B%9D%EB%8B%B9/@33.2499293,126.5610511,16.42z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDspJHslZnroZw2MuuyiOq4uCAxOCDshJzqt4Dtj6zrp6TsnbzsmKzroIjsi5zsnqU!3s0x350c539daf0b3b41:0x29d14c5283c9656c!4m2!1d126.5639375!2d33.2494375!5m1!4e3!6e5!3m5!1s0x350c539c0934d935:0xb52537633f2aadc7!8m2!3d33.2498517!4d126.5611064!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEaa29yZWFuX2JhcmJlY3VlX3Jlc3RhdXJhbnQ"
335,여의도한강공원,리스토란테에오,4.6,이탈리아 음식점,서울특별시 영등포구 여의대로 108 리스토란테 에오 더현대 서울 6층, 11:30~ 3:00,"https://www.google.com/maps/place/%EB%A6%AC%EC%8A%A4%ED%86%A0%EB%9E%80%ED%85%8C%EC%97%90%EC%98%A4/@37.5275234,126.9250083,15.58z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjrj5nroZwgMzMwIOyXrOydmOuPhO2VnOqwleqzteybkA!3s0x357c9f3b03c4b7ef:0xa4d8869ebf8d452c!4m2!1d126.9330781!2d37.5284304!3m5!1s0x357ca47a2d7fdcb9:0x44e5c86d31673603!8m2!3d37.5263475!4d126.928083!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESaXRhbGlhbl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJOTkhGRFdVMUJFQUU"
336,여의도한강공원,본보야지,4.1,이탈리아 음식점,서울특별시 영등포구 국제금융로2길 7 한주빌딩 2층, 11:30~ 3:00,"https://www.google.com/maps/place/%EB%B3%B8%EB%B3%B4%EC%95%BC%EC%A7%80/@37.5244867,126.9285308,16.46z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjrj5nroZwgMzMwIOyXrOydmOuPhO2VnOqwleqzteybkA!3s0x357c9f3b03c4b7ef:0xa4d8869ebf8d452c!4m2!1d126.9330781!2d37.5284304!3m5!1s0x357c9f3c048a69f1:0xdb2f8324122d07b4!8m2!3d37.5245846!4d126.9266982!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESaXRhbGlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU54YWtvdFduRjNSUkFC"
337,여의도한강공원,향토식당,4.5,음식점,여의도동 14-21번지 엘지에클라트오피스텔 지하1층 영등포구 서울특별시 KR,,"https://www.google.com/maps/place/%ED%96%A5%ED%86%A0%EC%8B%9D%EB%8B%B9/@37.5216589,126.9164907,14.29z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjrj5nroZwgMzMwIOyXrOydmOuPhO2VnOqwleqzteybkA!3s0x357c9f3b03c4b7ef:0xa4d8869ebf8d452c!4m2!1d126.9330781!2d37.5284304!3m5!1s0x357c9f24ff4aa301:0xc633eb485e8442a2!8m2!3d37.5297391!4d126.9194456!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
338,여의도한강공원,하노,4.1,중국 음식점,서울특별시 영등포구 여의도동, 11:30~ 8:00,"https://www.google.com/maps/place/%ED%95%98%EB%85%B8/@37.5245328,126.9270326,15z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjrj5nroZwgMzMwIOyXrOydmOuPhO2VnOqwleqzteybkA!3s0x357c9f3b03c4b7ef:0xa4d8869ebf8d452c!4m2!1d126.9330781!2d37.5284304!3m5!1s0x357c9f473fda5685:0x4fd2cccd7b7db456!8m2!3d37.5235134!4d126.9340702!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50"
339,여의도한강공원,백리향,4.4,중국 음식점,"57th floor, 50 63로 여의동 영등포구 서울특별시", 11:30~ 3:00,"https://www.google.com/maps/place/%EB%B0%B1%EB%A6%AC%ED%96%A5/@37.5245328,126.9270326,15z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyYgeuTse2PrOq1rCDsl6zsnZjrj5nroZwgMzMwIOyXrOydmOuPhO2VnOqwleqzteybkA!3s0x357c9f3b03c4b7ef:0xa4d8869ebf8d452c!4m2!1d126.9330781!2d37.5284304!3m5!1s0x357ca2ed7e74759b:0x7741d6240c8b3424!8m2!3d37.5194647!4d126.9398326!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU56YURVMlJVVm5FQUU"
340,답다니탑망대,해와달그리고섬(해달섬),4.2,회 전문점,제주특별자치도 제주시 우도면 연평리 73, 10:00~ 8:30,"https://www.google.com/maps/place/%ED%95%B4%EC%99%80%EB%8B%AC%EA%B7%B8%EB%A6%AC%EA%B3%A0%EC%84%AC(%ED%95%B4%EB%8B%AC%EC%84%AC)/@33.5079532,126.9216516,13z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmrDrj4TrqbQg7Jew7Y-J66asIOuLteuLpOuLiO2DkeunneuMgA!3s0x350d3ff85940596f:0xeb5341f488f9c35c!4m2!1d126.9525901!2d33.524757!3m5!1s0x350d6aa898903443:0xd846ae7e52a5a69b!8m2!3d33.5107569!4d126.9655669!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESc2FzaGltaV9yZXN0YXVyYW50"
341,답다니탑망대,tacobam (타코밤),4.6,음식점,"제주특별자치도 제주시 특별자치도, 우도면 우도해안길 780-2 KR",,"https://www.google.com/maps/place/tacobam+(%ED%83%80%EC%BD%94%EB%B0%A4)/@33.5040753,126.930888,13.58z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmrDrj4TrqbQg7Jew7Y-J66asIOuLteuLpOuLiO2DkeunneuMgA!3s0x350d3ff85940596f:0xeb5341f488f9c35c!4m2!1d126.9525901!2d33.524757!3m5!1s0x350d412a8b1b0f59:0x302b1b502096425b!8m2!3d33.516272!4d126.9576645!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
342,답다니탑망대,우도물들이,4.5,해산물 요리 전문식당,제주특별자치도 제주시 우도면 우도해안길 572, 7:00~ 8:00,"https://www.google.com/maps/place/%EC%9A%B0%EB%8F%84%EB%AC%BC%EB%93%A4%EC%9D%B4/@33.5092778,126.9399012,14.75z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmrDrj4TrqbQg7Jew7Y-J66asIOuLteuLpOuLiO2DkeunneuMgA!3s0x350d3ff85940596f:0xeb5341f488f9c35c!4m2!1d126.9525901!2d33.524757!3m4!1s0x350d3fc486d3c749:0x5f3fbe3c652e6ff3!8m2!3d33.5229505!4d126.9504611"
343,답다니탑망대,하하호호 우도점,4.2,햄버거 전문점,제주특별자치도 제주시 우도면 우도해안길 532, 9:00~ 5:30,"https://www.google.com/maps/place/%ED%95%98%ED%95%98%ED%98%B8%ED%98%B8+%EC%9A%B0%EB%8F%84%EC%A0%90/@33.5193916,126.9487447,16.5z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmrDrj4TrqbQg7Jew7Y-J66asIOuLteuLpOuLiO2DkeunneuMgA!3s0x350d3ff85940596f:0xeb5341f488f9c35c!4m2!1d126.9525901!2d33.524757!3m4!1s0x350d3ffc20d2c223:0x6211dd351accaf0b!8m2!3d33.5208759!4d126.9486077"
344,답다니탑망대,우도로93,4.8,음식점,제주특별자치도 제주시 우도면 우도로 93, 10:00~ 5:00,"https://www.google.com/maps/place/%EC%9A%B0%EB%8F%84%EB%A1%9C93/@33.5008272,126.9434607,14z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmrDrj4TrqbQg7Jew7Y-J66asIOuLteuLpOuLiO2DkeunneuMgA!3s0x350d3ff85940596f:0xeb5341f488f9c35c!4m2!1d126.9525901!2d33.524757!3m5!1s0x350d15b19a5c5659:0x8a154e51f7ae617!8m2!3d33.5008262!4d126.9538698!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOamEySlVlVTlCRUFF"
345,사라봉공원,Le boui boui (르부이부이),4.4,프랑스 음식점,"제주특별자치도 제주시 특별자치도, 건입동 사라봉7길 32 KR",,"https://www.google.com/maps/place/Le+boui+boui+(%EB%A5%B4%EB%B6%80%EC%9D%B4%EB%B6%80%EC%9D%B4)/@33.5177402,126.5361266,15z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsgqzrnbzrtInrj5nquLggNzQg7IKs652867SJ6rO17JuQ!3s0x350ce340a4e0d605:0x8775e809b6c48bcd!4m2!1d126.5449135!2d33.5177405!3m5!1s0x350ce3b4b649c259:0x1117c2d84317b447!8m2!3d33.5153755!4d126.5397375!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgERZnJlbmNoX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjViVFZmWVU1M0VBRQ"
346,사라봉공원,해동이네,4.4,한식당,제주특별자치도 제주시 건입동 872-1, 5:00~ 3:30,"https://www.google.com/maps/place/%ED%95%B4%EB%8F%99%EC%9D%B4%EB%84%A4/@33.512674,126.5380575,15z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsgqzrnbzrtInrj5nquLggNzQg7IKs652867SJ6rO17JuQ!3s0x350ce340a4e0d605:0x8775e809b6c48bcd!4m2!1d126.5449135!2d33.5177405!5m1!4e3!6e5!3m5!1s0x350ce3414bc5c8d7:0x6e6288fb02abb643!8m2!3d33.5187338!4d126.5403083!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk5ObHBMY2pkM1JSQUI"
347,사라봉공원,문게야,4.3,음식점,제주특별자치도 제주시 일도2동 142-27, 11:00~ 3:00,"https://www.google.com/maps/place/%EB%AC%B8%EA%B2%8C%EC%95%BC/@33.5124448,126.5401352,15.29z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsgqzrnbzrtInrj5nquLggNzQg7IKs652867SJ6rO17JuQ!3s0x350ce340a4e0d605:0x8775e809b6c48bcd!4m2!1d126.5449135!2d33.5177405!5m1!4e3!6e5!3m5!1s0x350ce34811f6c973:0xaaa1a18468b65875!8m2!3d33.5118144!4d126.543602!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOUk5EWTJaMlZCRUFF"
348,사라봉공원,팔복고기상회,4.4,음식점,제주특별자치도 제주시 건입동 674-47,,"https://www.google.com/maps/place/%ED%8C%94%EB%B3%B5%EA%B3%A0%EA%B8%B0%EC%83%81%ED%9A%8C/@33.5149546,126.5378012,17.33z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsgqzrnbzrtInrj5nquLggNzQg7IKs652867SJ6rO17JuQ!3s0x350ce340a4e0d605:0x8775e809b6c48bcd!4m2!1d126.5449135!2d33.5177405!5m1!4e3!6e5!3m5!1s0x350ce3460c32dba7:0xfdd1a3f32d13d2e5!8m2!3d33.5148007!4d126.5396801!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
349,사라봉공원,슬기식당,4.3,한식당,제주특별자치도 제주시 건입동 사라봉7길 36,,"https://www.google.com/maps/place/%EC%8A%AC%EA%B8%B0%EC%8B%9D%EB%8B%B9/@33.51453,126.5392624,18.25z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsgqzrnbzrtInrj5nquLggNzQg7IKs652867SJ6rO17JuQ!3s0x350ce340a4e0d605:0x8775e809b6c48bcd!4m2!1d126.5449135!2d33.5177405!5m1!4e3!6e5!3m5!1s0x350ce34672d9b87b:0x5b7995178ff7bce8!8m2!3d33.5151231!4d126.5396696!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
350,도두 무지개 해안도로,숨비소리횟집,4.2,회 전문점,제주특별자치도 제주시 도두이동 1662-9, 9:00~ 10:00,"https://www.google.com/maps/place/%EC%88%A8%EB%B9%84%EC%86%8C%EB%A6%AC%ED%9A%9F%EC%A7%91/@33.5092281,126.4634286,15z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDrj4TrkZDsnbzrj5kgMjI4NyDrj4TrkZAg66y07KeA6rCcIO2VtOyViOuPhOuhnA!3s0x350cfba397f0daf7:0xa8f44e41b204e772!4m2!1d126.4722155!2d33.5092284!3m5!1s0x350cfadef6dba671:0xc706b7a07f81386f!8m2!3d33.5090673!4d126.4761478!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESc2FzaGltaV9yZXN0YXVyYW50"
351,도두 무지개 해안도로,빅토리아,4.1,서양음식전문점,제주특별자치도 제주시 도두이동 1651, 11:30~ 9:30,"https://www.google.com/maps/place/%EB%B9%85%ED%86%A0%EB%A6%AC%EC%95%84/@33.5092281,126.4634286,15z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDrj4TrkZDsnbzrj5kgMjI4NyDrj4TrkZAg66y07KeA6rCcIO2VtOyViOuPhOuhnA!3s0x350cfba397f0daf7:0xa8f44e41b204e772!4m2!1d126.4722155!2d33.5092284!3m5!1s0x350cfaddd570589b:0x1d621ef6be384651!8m2!3d33.5092894!4d126.4742036!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESd2VzdGVybl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5STldWVGJWZEJFQUU"
352,도두 무지개 해안도로,도두 어부의 밥상,4.3,생선 레스토랑,제주특별자치도 제주시 도두동 서해안로 181, 10:00~ 9:00,"https://www.google.com/maps/place/%EB%8F%84%EB%91%90+%EC%96%B4%EB%B6%80%EC%9D%98+%EB%B0%A5%EC%83%81/@33.5092281,126.4634286,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDrj4TrkZDsnbzrj5kgMjI4NyDrj4TrkZAg66y07KeA6rCcIO2VtOyViOuPhOuhnA!3s0x350cfba397f0daf7:0xa8f44e41b204e772!4m2!1d126.4722155!2d33.5092284!5m1!4e3!6e5!3m5!1s0x350cfbd4ec35d61f:0xf886db2f37ab8496!8m2!3d33.5053632!4d126.4677376!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEPZmlzaF9yZXN0YXVyYW50"
