num,locate,name,rating,review,classfications,address,cost,url
30,국립중앙박물관,G게스트하우스,4.3, 318,2성급 호텔,,"₩37,975","https://www.google.com/maps/place/G%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5319835,126.9851371,16z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDshJzruZnqs6DroZwgMTM3IOq1reumveykkeyVmeuwleusvOq0gA!3s0x357ca2ed7e746c37:0x616286c7a66e50e7!4m2!1d126.9804702!2d37.5238506!5m1!4e3!6e3!3m9!1s0x357ca24a8f8fb965:0xcea716792122cf36!5m2!4m1!1i2!8m2!3d37.53342!4d126.9949177!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11b6d7dbfb"
31,국립중앙박물관,해밀톤호텔,4.0," 1,002",3성급 호텔,,"₩78,634","https://www.google.com/maps/place/%ED%95%B4%EB%B0%80%ED%86%A4%ED%98%B8%ED%85%94/@37.531456,126.9870039,16z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDshJzruZnqs6DroZwgMTM3IOq1reumveykkeyVmeuwleusvOq0gA!3s0x357ca2ed7e746c37:0x616286c7a66e50e7!4m2!1d126.9804702!2d37.5238506!5m1!4e3!6e3!3m9!1s0x357ca24a4501eaf7:0x742f8f216a0b96f7!5m2!4m1!1i2!8m2!3d37.5347908!4d126.993594!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11csq93g9y"
32,국립중앙박물관,큐브 게스트하우스,4.7, 13,2성급 호텔,,"₩49,200","https://www.google.com/maps/place/%ED%81%90%EB%B8%8C+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5334979,126.9844719,16z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDshJzruZnqs6DroZwgMTM3IOq1reumveykkeyVmeuwleusvOq0gA!3s0x357ca2ed7e746c37:0x616286c7a66e50e7!4m2!1d126.9804702!2d37.5238506!5m1!4e3!6e3!3m9!1s0x357ca24a2bff4761:0x4563930929cfbf2e!5m2!4m1!1i2!8m2!3d37.5357554!4d126.9920585!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11c3k2wybp"
33,북악팔각정,Bukchonmaru Hanok Guesthouse,4.3,37,2성급 호텔,,"₩87,999","https://www.google.com/maps/place/Bukchonmaru+Hanok+Guesthouse/@37.5833531,126.9814324,15.96z/data=!4m22!1m11!2m10!1z7Zi47YWU!3m5!2z67aB7JWF7YyU6rCB7KCV!3s0x357cbd374e36d105:0xd89983bba81eaf82!4m2!1d126.9806646!2d37.6015529!5m1!4e3!6e3!3m9!1s0x357ca2d0382ad619:0xa6c4db0442e7600c!5m2!4m1!1i2!8m2!3d37.583109!4d126.9874746!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F12hwdtyx3"
34,북악팔각정,한옥게스트하우스201,4.8,25,2성급 호텔,서울특별시 종로구 가회동 201,"₩75,000","https://www.google.com/maps/place/%ED%95%9C%EC%98%A5%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4201/@37.5818531,126.9801158,15.58z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z67aB7JWF7YyU6rCB7KCV!3s0x357cbd374e36d105:0xd89983bba81eaf82!4m2!1d126.9806646!2d37.6015529!5m1!4e3!6e3!3m8!1s0x357ca2c524ae1c47:0x9a80b5015f491b71!5m2!4m1!1i2!8m2!3d37.5804605!4d126.9853755!16s%2Fg%2F11b73ls2nb"
35,북악팔각정,인우하우스,4.6,7,2성급 호텔,서울특별시 종로구 계동 2-63,"₩90,000","https://www.google.com/maps/place/%EC%9D%B8%EC%9A%B0%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5837832,126.9849443,17.12z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z67aB7JWF7YyU6rCB7KCV!3s0x357cbd374e36d105:0xd89983bba81eaf82!4m2!1d126.9806646!2d37.6015529!5m1!4e3!6e3!3m8!1s0x357ca2d017a247df:0xfdbc235a374aaa7b!5m2!4m1!1i2!8m2!3d37.5826217!4d126.9870508!16s%2Fg%2F12qhcj6zg"
36,북악팔각정,공심가 한옥 게스트하우스,4.5,40,2성급 호텔,,"₩72,871","https://www.google.com/maps/place/%EA%B3%B5%EC%8B%AC%EA%B0%80+%ED%95%9C%EC%98%A5+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5802114,126.9782584,15.87z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z67aB7JWF7YyU6rCB7KCV!3s0x357cbd374e36d105:0xd89983bba81eaf82!4m2!1d126.9806646!2d37.6015529!5m1!4e3!6e3!3m8!1s0x357ca2c163c37da3:0x306090a7bba01e48!5m2!4m1!1i2!8m2!3d37.5779352!4d126.9808951!16s%2Fg%2F11cs8hx36c"
37,북악팔각정,Hide & Seek 게스트하우스,4.6,46,4성급 호텔,,"₩80,750","https://www.google.com/maps/place/Hide+%26+Seek+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5797863,126.9697719,15.92z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z67aB7JWF7YyU6rCB7KCV!3s0x357cbd374e36d105:0xd89983bba81eaf82!4m2!1d126.9806646!2d37.6015529!5m1!4e3!6e3!3m8!1s0x357ca2be2ce24069:0x7227e259e90060c1!5m2!4m1!1i2!8m2!3d37.5779883!4d126.9728029!16s%2Fg%2F11by_gxb65"
38,서울숲공원,Seoul Forest Stay,4.4,19,2성급 호텔,,"₩36,450","https://www.google.com/maps/place/Seoul+Forest+Stay/@37.5435094,127.0332569,15.17z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEseuPmeq1rCDrmp3shKzroZwgMjczIOyEnOyauOyIsuqzteybkA!3s0x357ca37d51f4f62b:0xdd9b9865be0f469a!4m2!1d127.0374424!2d37.5443878!5m2!4e3!9i129688!6e3!3m9!1s0x357ca5365195b2ef:0xa91a36fd5fb15d6e!5m2!4m1!1i2!8m2!3d37.5473547!4d127.0447719!15sCgbtmLjthZSSAQZob3N0ZWw!16s%2Fg%2F11fgjv3r47"
39,서울숲공원,호텔케이월드,4.1,117,2성급 호텔,,"₩60,000","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%EC%BC%80%EC%9D%B4%EC%9B%94%EB%93%9C/@37.5443865,127.0198792,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEseuPmeq1rCDrmp3shKzroZwgMjczIOyEnOyauOyIsuqzteybkA!3s0x357ca37d51f4f62b:0xdd9b9865be0f469a!4m2!1d127.0374424!2d37.5443878!5m1!4e3!6e3!3m9!1s0x357ca4eb6feeba4d:0x7b1aa04cbcd66305!5m2!4m1!1i2!8m2!3d37.5405408!4d127.0634508!15sCgbtmLjthZSSAQVtb3RlbA!16s%2Fg%2F11fd6p8ymh"
40,서울숲공원,호텔 더 디자이너스 프리미어 건대,4.1,266,2성급 호텔,,"₩70,000","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EB%8D%94+%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88%EC%8A%A4+%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4+%EA%B1%B4%EB%8C%80/@37.5284845,127.037204,14.29z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEseuPmeq1rCDrmp3shKzroZwgMjczIOyEnOyauOyIsuqzteybkA!3s0x357ca37d51f4f62b:0xdd9b9865be0f469a!4m2!1d127.0374424!2d37.5443878!5m1!4e3!6e3!3m9!1s0x357ca4c3fda6ffcf:0x95cf41c75c5bc99d!5m2!4m1!1i2!8m2!3d37.5473037!4d127.0671576!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f4wt2j9y"
41,서울숲공원,에이치에비뉴호텔 건대점,4.1,224,2성급 호텔,,"₩76,661","https://www.google.com/maps/place/%EC%97%90%EC%9D%B4%EC%B9%98%EC%97%90%EB%B9%84%EB%89%B4%ED%98%B8%ED%85%94+%EA%B1%B4%EB%8C%80%EC%A0%90/@37.54481,127.0272163,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEseuPmeq1rCDrmp3shKzroZwgMjczIOyEnOyauOyIsuqzteybkA!3s0x357ca37d51f4f62b:0xdd9b9865be0f469a!4m2!1d127.0374424!2d37.5443878!5m1!4e3!6e3!3m9!1s0x357ca4c17bf9d0d1:0xb74fe61286a42a2c!5m2!4m1!1i2!8m2!3d37.5460575!4d127.0664871!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11h2635cpx"
42,서울숲공원,Gold Hill Guesthouse 골드힐 G.H 하우스,4.6,47,2성급 호텔,,"₩75,000","https://www.google.com/maps/place/Gold+Hill+Guesthouse+%EA%B3%A8%EB%93%9C%ED%9E%90+G.H+%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5225293,127.0213091,14.58z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEseuPmeq1rCDrmp3shKzroZwgMjczIOyEnOyauOyIsuqzteybkA!3s0x357ca37d51f4f62b:0xdd9b9865be0f469a!4m2!1d127.0374424!2d37.5443878!5m1!4e3!6e3!3m9!1s0x357ca46454cfb103:0x60b9bac01157bf1!5m2!4m1!1i2!8m2!3d37.5246137!4d127.0296013!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F1q62jk0_6"
43,행주산성,나나하우스,4.3, 27,2성급 호텔,,"₩55,000","https://www.google.com/maps/place/%EB%82%98%EB%82%98%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5655506,126.8058332,13.96z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOqzoOyWkeyLnCDrjZXslpHqtawg7ZaJ7KO864-ZIO2WieyjvOuhnDE167KI6ri4IDg5IO2WieyjvOyCsOyEsQ!3s0x357c9b09fc193cfd:0x39a4c1019b970dc0!4m2!1d126.8247753!2d37.5998788!5m1!4e3!6e3!3m9!1s0x357c9d08e2643b8d:0x211a6ed64a53483e!5m2!4m1!1i2!8m2!3d37.5616908!4d126.8129754!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11h1zd7h52"
44,행주산성,코트야드메리어트 서울보타닉파크,4.4," 1,347",4성급 호텔,,"₩121,000","https://www.google.com/maps/place/%EC%BD%94%ED%8A%B8%EC%95%BC%EB%93%9C%EB%A9%94%EB%A6%AC%EC%96%B4%ED%8A%B8+%EC%84%9C%EC%9A%B8%EB%B3%B4%ED%83%80%EB%8B%89%ED%8C%8C%ED%81%AC/@37.5877294,126.7920517,13z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOqzoOyWkeyLnCDrjZXslpHqtawg7ZaJ7KO864-ZIO2WieyjvOuhnDE167KI6ri4IDg5IO2WieyjvOyCsOyEsQ!3s0x357c9b09fc193cfd:0x39a4c1019b970dc0!4m2!1d126.8247753!2d37.5998788!5m1!4e3!6e3!3m9!1s0x357c9c14541010d1:0x9b74a86106508780!5m2!4m1!1i2!8m2!3d37.5668955!4d126.8294656!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f541by_b"
45,행주산성,로얄스퀘어호텔서울,4.3, 424,3성급 호텔,,"₩53,709","https://www.google.com/maps/place/%EB%A1%9C%EC%96%84%EC%8A%A4%ED%80%98%EC%96%B4%ED%98%B8%ED%85%94%EC%84%9C%EC%9A%B8/@37.5608473,126.8015262,14.54z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOqzoOyWkeyLnCDrjZXslpHqtawg7ZaJ7KO864-ZIO2WieyjvOuhnDE167KI6ri4IDg5IO2WieyjvOyCsOyEsQ!3s0x357c9b09fc193cfd:0x39a4c1019b970dc0!4m2!1d126.8247753!2d37.5998788!5m1!4e3!6e3!3m9!1s0x357c9cecf3282859:0x17b69973b41b8123!5m2!4m1!1i2!8m2!3d37.560802!4d126.810261!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11dzdh4rbr"
46,행주산성,롯데시티호텔 김포공항,4.2," 1,061",4성급 호텔,,"₩84,150","https://www.google.com/maps/place/%EB%A1%AF%EB%8D%B0%EC%8B%9C%ED%8B%B0%ED%98%B8%ED%85%94+%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD/@37.5669097,126.8025294,14.75z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOqzoOyWkeyLnCDrjZXslpHqtawg7ZaJ7KO864-ZIO2WieyjvOuhnDE167KI6ri4IDg5IO2WieyjvOyCsOyEsQ!3s0x357c9b09fc193cfd:0x39a4c1019b970dc0!4m2!1d126.8247753!2d37.5998788!5m1!4e3!6e3!3m9!1s0x357c98a0e7a33441:0xa7ead79c31678061!5m2!4m1!1i2!8m2!3d37.5637787!4d126.8025148!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F12hnlv76v"
47,행주산성,스탠포드 호텔 서울,4.0," 1,491",4성급 호텔,,"₩79,475","https://www.google.com/maps/place/%EC%8A%A4%ED%83%A0%ED%8F%AC%EB%93%9C+%ED%98%B8%ED%85%94+%EC%84%9C%EC%9A%B8/@37.5777223,126.8747809,14.5z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOqzoOyWkeyLnCDrjZXslpHqtawg7ZaJ7KO864-ZIO2WieyjvOuhnDE167KI6ri4IDg5IO2WieyjvOyCsOyEsQ!3s0x357c9b09fc193cfd:0x39a4c1019b970dc0!4m2!1d126.8247753!2d37.5998788!5m1!4e3!6e3!3m9!1s0x357c996d8c3194f7:0xbac15165fe776514!5m2!4m1!1i2!8m2!3d37.5822609!4d126.8866664!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11cny1g18_"
48,전쟁기념관,가야라트리호텔,4.1, 195,3성급 호텔,,"₩61,740","https://www.google.com/maps/place/%EA%B0%80%EC%95%BC%EB%9D%BC%ED%8A%B8%EB%A6%AC%ED%98%B8%ED%85%94/@37.5363357,126.9705266,15.87z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDsnbTtg5zsm5DroZwgMjkg7KCE7J-B6riw64WQ6rSA!3s0x357ca23fb451c4f1:0xe196919c152a17a0!4m2!1d126.9771397!2d37.5366059!5m2!4e3!9i128516!6e3!3m9!1s0x357ca214d2b46a3b:0x1c77154095a529b9!5m2!4m1!1i2!8m2!3d37.5408024!4d126.9723094!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1tdhbzcs"
49,전쟁기념관,ITAEWON INN,4.5, 19,2성급 호텔,,"₩31,421","https://www.google.com/maps/place/ITAEWON+INN/@37.535185,126.9755278,15.62z/data=!4m23!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDsnbTtg5zsm5DroZwgMjkg7KCE7J-B6riw64WQ6rSA!3s0x357ca23fb451c4f1:0xe196919c152a17a0!4m2!1d126.9771397!2d37.5366059!5m2!4e3!9i128516!6e3!3m8!1s0x357ca345463c08af:0x1da8f521c46db7ce!5m2!4m1!1i2!8m2!3d37.5336412!4d126.989387!16s%2Fg%2F11ljz8bgkf"
50,전쟁기념관,호텔 더 디자이너스 서울역,4.0, 464,2성급 호텔,,"₩51,415","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EB%8D%94+%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88%EC%8A%A4+%EC%84%9C%EC%9A%B8%EC%97%AD/@37.5366055,126.9683528,15z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDsnbTtg5zsm5DroZwgMjkg7KCE7J-B6riw64WQ6rSA!3s0x357ca23fb451c4f1:0xe196919c152a17a0!4m2!1d126.9771397!2d37.5366059!5m2!4e3!9i128516!6e3!3m9!1s0x357ca26be081bb77:0x34bba743a1e99012!5m2!4m1!1i2!8m2!3d37.5455471!4d126.971561!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11c6v6j8kd"
51,전쟁기념관,포 포인츠 바이 쉐라톤 조선 서울역,4.2," 2,445",4성급 호텔,,"₩84,084","https://www.google.com/maps/place/%ED%8F%AC+%ED%8F%AC%EC%9D%B8%EC%B8%A0+%EB%B0%94%EC%9D%B4+%EC%89%90%EB%9D%BC%ED%86%A4+%EC%A1%B0%EC%84%A0+%EC%84%9C%EC%9A%B8%EC%97%AD/@37.541442,126.9716513,16.17z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDsnbTtg5zsm5DroZwgMjkg7KCE7J-B6riw64WQ6rSA!3s0x357ca23fb451c4f1:0xe196919c152a17a0!4m2!1d126.9771397!2d37.5366059!5m2!4e3!9i128516!6e3!3m9!1s0x357ca26639bb5321:0x4564fad456ed7e31!5m2!4m1!1i2!8m2!3d37.5509719!4d126.9727466!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b7w0q68f"
52,전쟁기념관,큐브 게스트하우스,4.7, 13,2성급 호텔,,"₩58,429","https://www.google.com/maps/place/%ED%81%90%EB%B8%8C+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5360951,126.9764208,15z/data=!4m23!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyaqeyCsOq1rCDsnbTtg5zsm5DroZwgMjkg7KCE7J-B6riw64WQ6rSA!3s0x357ca23fb451c4f1:0xe196919c152a17a0!4m2!1d126.9771397!2d37.5366059!5m2!4e3!9i128516!6e3!3m8!1s0x357ca24a2bff4761:0x4563930929cfbf2e!5m2!4m1!1i2!8m2!3d37.5357554!4d126.9920585!16s%2Fg%2F11c3k2wybp"
53,광화문광장,나그네하우스,4.2,77,2성급 호텔,,"₩47,570","https://www.google.com/maps/place/%EB%82%98%EA%B7%B8%EB%84%A4%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5740335,126.9679881,15z/data=!4m23!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDshLjsooXroZwg7IS47KKF64yA66GcIDE3MiDqtJHtmZTrrLjqtJHsnqU!3s0x357ca2eb421c44ad:0xe955a50c118085f8!4m2!1d126.976775!2d37.5740339!5m2!4e3!9i129297!6e3!3m8!1s0x357ca295bfc1f55d:0xa965d0cbd992d697!5m2!4m1!1i2!8m2!3d37.5767554!4d126.9716227!16s%2Fg%2F11c54nvbjn"
54,광화문광장,Hide & Seek 게스트하우스,4.6,46,4성급 호텔,,"₩80,750","https://www.google.com/maps/place/Hide+%26+Seek+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5740335,126.9679881,15z/data=!4m23!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDshLjsooXroZwg7IS47KKF64yA66GcIDE3MiDqtJHtmZTrrLjqtJHsnqU!3s0x357ca2eb421c44ad:0xe955a50c118085f8!4m2!1d126.976775!2d37.5740339!5m2!4e3!9i129297!6e3!3m8!1s0x357ca2be2ce24069:0x7227e259e90060c1!5m2!4m1!1i2!8m2!3d37.5779883!4d126.9728029!16s%2Fg%2F11by_gxb65"
55,광화문광장,수송 게스트하우스,4.3,77,2성급 호텔,,"₩38,462","https://www.google.com/maps/place/%EC%88%98%EC%86%A1+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5735871,126.9738627,15.87z/data=!4m23!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDshLjsooXroZwg7IS47KKF64yA66GcIDE3MiDqtJHtmZTrrLjqtJHsnqU!3s0x357ca2eb421c44ad:0xe955a50c118085f8!4m2!1d126.976775!2d37.5740339!5m2!4e3!9i129297!6e3!3m8!1s0x357ca377f167b98f:0x8862dc2c3c55f669!5m2!4m1!1i2!8m2!3d37.573031!4d126.9811016!16s%2Fg%2F1td1gyb_"
56,광화문광장,인사동 미니호텔,4.6,91,2성급 호텔,,"₩53,960","https://www.google.com/maps/place/%EC%9D%B8%EC%82%AC%EB%8F%99+%EB%AF%B8%EB%8B%88%ED%98%B8%ED%85%94/@37.5740527,126.9767408,16.17z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDshLjsooXroZwg7IS47KKF64yA66GcIDE3MiDqtJHtmZTrrLjqtJHsnqU!3s0x357ca2eb421c44ad:0xe955a50c118085f8!4m2!1d126.976775!2d37.5740339!5m2!4e3!9i129297!6e3!3m9!1s0x357ca2c2d96d8979:0x6ff80245fc978f96!5m2!4m1!1i2!8m2!3d37.5750335!4d126.9854508!15sCgbtmLjthZSSAQZob3N0ZWw!16s%2Fg%2F11c567t9h_"
57,광화문광장,나인트리 프리미어 호텔 인사동,4.5,548,4성급 호텔,,"₩65,570","https://www.google.com/maps/place/%EB%82%98%EC%9D%B8%ED%8A%B8%EB%A6%AC+%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4+%ED%98%B8%ED%85%94+%EC%9D%B8%EC%82%AC%EB%8F%99/@37.5729541,126.980163,16.46z/data=!4m24!1m13!2m12!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDshLjsooXroZwg7IS47KKF64yA66GcIDE3MiDqtJHtmZTrrLjqtJHsnqU!3s0x357ca2eb421c44ad:0xe955a50c118085f8!4m2!1d126.976775!2d37.5740339!5m2!4e3!9i129297!6e3!3m9!1s0x357ca3e2036e1661:0x14448129b62842dc!5m2!4m1!1i2!8m2!3d37.5745074!4d126.9838482!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11fnvy8v72"
58,창의문,누하당,4.5,11,2성급 호텔,,"₩135,000","https://www.google.com/maps/place/%EB%88%84%ED%95%98%EB%8B%B9/@37.581242,126.9633284,15.58z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z7LC97J2Y66y4!3s0x357ca2b195e97fb1:0x99144e5ea4f5e1e!4m2!1d126.966469!2d37.592625!5m1!4e3!6e3!3m8!1s0x357ca2bd983eb829:0xa4795c8a47a0fe16!5m2!4m1!1i2!8m2!3d37.5803202!4d126.9681439!16s%2Fg%2F11b73q2rxn"
59,창의문,나그네하우스,4.2,77,2성급 호텔,,"₩47,570","https://www.google.com/maps/place/%EB%82%98%EA%B7%B8%EB%84%A4%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5797205,126.9652638,16.08z/data=!4m22!1m11!2m10!1z7Zi47YWU!3m5!2z7LC97J2Y66y4!3s0x357ca2b195e97fb1:0x99144e5ea4f5e1e!4m2!1d126.966469!2d37.592625!5m1!4e3!6e3!3m9!1s0x357ca295bfc1f55d:0xa965d0cbd992d697!5m2!4m1!1i2!8m2!3d37.5767554!4d126.9716227!15sCgbtmLjthZSSAQZob3N0ZWw!16s%2Fg%2F11c54nvbjn"
60,창의문,Hide & Seek 게스트하우스,4.6,46,4성급 호텔,,"₩80,750","https://www.google.com/maps/place/Hide+%26+Seek+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5779817,126.9685849,16.12z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z7LC97J2Y66y4!3s0x357ca2b195e97fb1:0x99144e5ea4f5e1e!4m2!1d126.966469!2d37.592625!5m1!4e3!6e3!3m8!1s0x357ca2be2ce24069:0x7227e259e90060c1!5m2!4m1!1i2!8m2!3d37.5779872!4d126.9728015!16s%2Fg%2F11by_gxb65"
61,창의문,서촌게스트하우스,4.5,23,2성급 호텔,,"₩140,000","https://www.google.com/maps/place/%EC%84%9C%EC%B4%8C%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5805265,126.9656764,15.87z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z7LC97J2Y66y4!3s0x357ca2b195e97fb1:0x99144e5ea4f5e1e!4m2!1d126.966469!2d37.592625!5m1!4e3!6e3!3m8!1s0x357ca2be0f1e2ad3:0x16c5e045d64642c3!5m2!4m1!1i2!8m2!3d37.5790618!4d126.9706571!16s%2Fg%2F11c6rxp3v7"
62,창의문,공심가 한옥 게스트하우스,4.5,40,2성급 호텔,,"₩72,871","https://www.google.com/maps/place/%EA%B3%B5%EC%8B%AC%EA%B0%80+%ED%95%9C%EC%98%A5+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5796135,126.9660226,15.08z/data=!4m21!1m11!2m10!1z7Zi47YWU!3m5!2z7LC97J2Y66y4!3s0x357ca2b195e97fb1:0x99144e5ea4f5e1e!4m2!1d126.966469!2d37.592625!5m1!4e3!6e3!3m8!1s0x357ca2c163c37da3:0x306090a7bba01e48!5m2!4m1!1i2!8m2!3d37.5779352!4d126.9808951!16s%2Fg%2F11cs8hx36c"
63,서대문자연사박물관,예포게스트하우스(YE4GUESTHOUSE),4.6, 38,2성급 호텔,,"₩69,494","https://www.google.com/maps/place/%EC%98%88%ED%8F%AC%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4(YE4GUESTHOUSE)/@37.5624355,126.9243548,15.67z/data=!4m26!1m15!2m14!1z6rKM7Iqk7Yq47ZWY7Jqw7Iqk!3m6!1z6rKM7Iqk7Yq47ZWY7Jqw7Iqk!2z7ISc7Jq47Yq567OE7IucIOyEnOuMgOusuOq1rCDsl7DtnazroZwzMuq4uCA1MSDshJzrjIDrrLjsnpDsl7DsgqzrsJXrrLzqtIA!3s0x357c9866a9946033:0xd1e53fac8bbf511e!4m2!1d126.937834!2d37.5767!5m4!4e3!5m2!4m1!1i2!6e3!3m9!1s0x357c98e51b248697:0xe8f5d43c8fdfe172!5m2!4m1!1i2!8m2!3d37.5675035!4d126.9196066!15sChLqsozsiqTtirjtlZjsmrDsiqSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11b6dp9xrn"
